x,y,road,event
1935273.520578342,967018.1153659192,curve,run
1935273.523131393,967018.331676463,curve,run
1935273.5247535128,967018.4703875654,stop,run
1935273.5254762275,967018.5325208664,curve,run
1935273.5279875707,967018.7476497458,curve,run
1935273.529645412,967018.8909980656,curve,run
1935273.532139088,967019.1040600544,curve,run
1935273.5337063964,967019.2388512688,stop,run
1935273.534506881,967019.3063457723,curve,run
1935273.537008628,967019.520872199,curve,run
1935273.538598288,967019.6570665992,stop,run
1935273.5393940224,967019.7261782994,curve,run
1935273.541976588,967019.9443419648,curve,run
1935273.543648792,967020.0890707136,stop,run
1935273.5443431071,967020.1499000876,curve,run
1935273.5468269973,967020.363305491,curve,run
1935273.548461317,967020.5037403124,stop,run
1935273.5491351527,967020.5618468416,curve,run
1935273.551613332,967020.7748938234,curve,run
1935273.553312799,967020.9222919156,curve,run
1935273.555813482,967021.1329204828,curve,run
1935273.5574981552,967021.2755589788,stop,run
1935273.5581701128,967021.332589996,curve,run
1935273.5606591168,967021.544401079,curve,run
1935273.5623223344,967021.6885655058,curve,run
1935273.5647644645,967021.8998281223,curve,run
1935273.566398366,967022.0392789491,stop,run
1935273.5670709824,967022.0973092184,curve,run
1935273.569550661,967022.3090136584,curve,run
1935273.571177801,967022.446603376,stop,run
1935273.571914828,967022.5091559868,curve,run
1935273.5743811703,967022.7205021284,curve,run
1935273.5760417008,967022.8621036088,curve,run
1935273.5784468388,967023.0676916332,curve,run
1935273.5800603845,967023.206822408,stop,run
1935273.580777492,967023.2681243538,curve,run
1935273.5832337288,967023.4783569792,curve,run
1935273.584822884,967023.6164354882,curve,run
1935273.587140752,967023.811277138,curve,run
1935273.588793484,967023.9519099942,stop,run
1935273.5894297257,967024.006698968,curve,run
1935273.591878244,967024.2174046484,curve,run
1935273.593473153,967024.3544075288,stop,run
1935273.594203156,967024.4169983908,curve,run
1935273.5966301456,967024.6258737086,curve,run
1935273.5982454624,967024.7641577544,stop,run
1935273.5988884128,967024.81984672,curve,run
1935273.6013162243,967025.0282948596,curve,run
1935273.6029001488,967025.1636502811,stop,run
1935273.6036594564,967025.2285595709,curve,run
1935273.6060751465,967025.4367256688,curve,run
1935273.6076865487,967025.5742851276,stop,run
1935273.6084079568,967025.6368151016,curve,run
1935273.6108268749,967025.8442259846,curve,run
1935273.6124242344,967025.9818619462,stop,run
1935273.613046365,967026.0352857437,curve,run
1935273.6154545003,967026.2424984731,curve,run
1935273.6170517155,967026.379646246,stop,run
1935273.6177577889,967026.4407347864,curve,run
1935273.620159485,967026.6475433356,curve,run
1935273.6217645304,967026.7861402947,curve,run
1935273.6241329124,967026.9903787618,curve,run
1935273.6257301576,967027.1280070948,stop,run
1935273.62638975,967027.1847408228,curve,run
1935273.628786928,967027.3907866514,curve,run
1935273.630379566,967027.5262105848,stop,run
1935273.631029808,967027.5823571105,curve,run
1935273.633435066,967027.7879527628,curve,run
1935273.63498359,967027.9201278985,stop,run
1935273.635707712,967027.981391596,curve,run
1935273.6381056807,967028.1865296852,curve,run
1935273.639729888,967028.3258509953,curve,run
1935273.6420271231,967028.5217913964,curve,run
1935273.6436053624,967028.6572689556,stop,run
1935273.6442622603,967028.7133543518,curve,run
1935273.64664626,967028.9176154552,curve,run
1935273.648218399,967029.052231155,stop,run
1935273.6489343147,967029.1139374002,curve,run
1935273.6513036448,967029.3177563172,curve,run
1935273.652868402,967029.4523873912,stop,run
1935273.653529672,967029.5087473232,curve,run
1935273.6559004327,967029.7121771903,curve,run
1935273.657448765,967029.8452981948,stop,run
1935273.6581078696,967029.902001419,curve,run
1935273.660479821,967030.1050269874,curve,run
1935273.6619783232,967030.2345407704,stop,run
1935273.6627164416,967030.2971620176,curve,run
1935273.665074688,967030.4998064056,curve,run
1935273.6666406605,967030.6345137408,stop,run
1935273.667298433,967030.6911330796,curve,run
1935273.669650852,967030.8934114226,curve,run
1935273.6712234395,967031.02949168,curve,run
1935273.673501746,967031.2247229874,curve,run
1935273.67504974,967031.358301674,stop,run
1935273.675749082,967031.418009665,curve,run
1935273.6780920264,967031.6196931791,curve,run
1935273.679669053,967031.755094481,curve,run
1935273.681933571,967031.9504175426,curve,run
1935273.683493076,967032.0842401384,stop,run
1935273.6841337208,967032.1397842112,curve,run
1935273.6864743573,967032.3413228312,curve,run
1935273.687980241,967032.4708212428,stop,run
1935273.688684102,967032.5312919556,curve,run
1935273.691028384,967032.7330593565,curve,run
1935273.692548723,967032.8634652628,stop,run
1935273.6932280527,967032.9223955236,curve,run
1935273.695582292,967033.1247882552,curve,run
1935273.697150206,967033.2596176076,stop,run
1935273.697791646,967033.3142539434,curve,run
1935273.700160731,967033.5180576096,curve,run
1935273.7017782093,967033.6559983704,curve,run
1935273.7041005483,967033.8549514124,curve,run
1935273.705702501,967033.992396607,stop,run
1935273.706348905,967034.0492602212,curve,run
1935273.708766151,967034.257044901,curve,run
1935273.710390819,967034.3959161588,stop,run
1935273.7110629776,967034.4543964867,curve,run
1935273.713515084,967034.6643698307,curve,run
1935273.7151212613,967034.8016013744,stop,run
1935273.715804692,967034.8603103606,curve,run
1935273.7182761645,967035.0724573612,curve,run
1935273.719834794,967035.2057460168,stop,run
1935273.720603992,967035.2722341364,curve,run
1935273.723086724,967035.4865244088,curve,run
1935273.7247822888,967035.6312833016,curve,run
1935273.727261389,967035.8434301852,curve,run
1935273.728877823,967035.9822634296,stop,run
1935273.729634849,967036.0475083896,curve,run
1935273.73217154,967036.2656651664,curve,run
1935273.733831272,967036.4081743924,stop,run
1935273.734551559,967036.470155176,curve,run
1935273.7371157017,967036.690035431,curve,run
1935273.7388302183,967036.835983984,stop,run
1935273.739579618,967036.9012290642,curve,run
1935273.742164164,967037.1223904886,curve,run
1935273.7438910948,967037.2695974546,stop,run
1935273.744645153,967037.3336982662,curve,run
1935273.747244767,967037.555805316,curve,run
1935273.7489517103,967037.7027151102,stop,run
1935273.749628943,967037.7610351716,curve,run
1935273.7522157568,967037.983775542,curve,run
1935273.7538910897,967038.1282220148,stop,run
1935273.7546719264,967038.1949616714,curve,run
1935273.757264936,967038.418090968,curve,run
1935273.7589837827,967038.5657481136,stop,run
1935273.759741052,967038.6310083196,curve,run
1935273.7623356413,967038.8542367571,curve,run
1935273.7640227813,967038.999903516,stop,run
1935273.764789161,967039.0657356752,curve,run
1935273.7673819324,967039.2888497218,curve,run
1935273.7690374388,967039.4315725988,stop,run
1935273.76985683,967039.5016908152,curve,run
1935273.7724399085,967039.724675342,curve,run
1935273.7741724555,967039.8727136622,stop,run
1935273.774883876,967039.9341377496,curve,run
1935273.77747142,967040.1569238816,curve,run
1935273.779191174,967040.305595525,curve,run
1935273.7817607096,967040.526772448,curve,run
1935273.7834459783,967040.6713636962,stop,run
1935273.7842606904,967040.7421456204,curve,run
1935273.786838758,967040.964336921,curve,TrafficLight
1935273.7885226645,967041.1083637208,stop,TrafficLight
1935273.7893078967,967041.1758584728,curve,TrafficLight
1935273.7919043528,967041.3977672496,curve,TrafficLight
1935273.7936066247,967041.5434261372,stop,TrafficLight
1935273.794316316,967041.6042629032,curve,TrafficLight
1935273.7969080328,967041.825874262,curve,TrafficLight
1935273.7986093112,967041.9709915854,stop,TrafficLight
1935273.7993816389,967042.0371974184,curve,TrafficLight
1935273.801976365,967042.2585188712,curve,run
1935273.803721425,967042.4073426726,curve,run
1935273.8062798567,967042.626864512,curve,run
1935273.808018019,967042.7757341904,curve,run
1935273.810452637,967042.9846093992,curve,run
1935273.8121386303,967043.1292464052,stop,run
1935273.812892228,967043.1937972748,curve,run
1935273.8154673008,967043.4143638737,curve,run
1935273.8171815053,967043.5612506703,stop,run
1935273.817880093,967043.620432352,curve,run
1935273.8204509192,967043.8407320428,stop,run
1935273.8216067792,967043.9405938616,stop,run
1935273.8223573104,967044.0044735224,curve,run
1935273.8246471607,967044.2004293088,curve,run
1935273.826284002,967044.3405437288,stop,run
1935273.827093708,967044.4105324268,curve,run
1935273.82966426,967044.6303363092,curve,run
1935273.831383716,967044.7780315815,curve,run
1935273.833844811,967044.9885692612,curve,run
1935273.8355051489,967045.1311166196,curve,run
1935273.836990752,967045.259341491,curve,run
1935273.8389152216,967045.4237386896,curve,run
1935273.8405810264,967045.5666292174,stop,run
1935273.841290288,967045.6283965982,curve,run
1935273.8438409453,967045.8474303732,curve,run
1935273.8455252424,967045.9919606145,stop,run
1935273.846211342,967046.0508373752,curve,run
1935273.848757992,967046.2696194936,curve,run
1935273.850424528,967046.4125557796,stop,run
1935273.8511306967,967046.4731713888,curve,run
1935273.8536655896,967046.6916943432,curve,run
1935273.855272862,967046.8289945289,stop,run
1935273.856087549,967046.8992958904,curve,run
1935273.8586186743,967047.1175824396,curve,run
1935273.8603288687,967047.264217582,curve,run
1935273.862785428,967047.4759071536,curve,run
1935273.8644772868,967047.6213907684,stop,run
1935273.8651704337,967047.6807098376,curve,run
1935273.8677015293,967047.8985158276,curve,run
1935273.8693412207,967048.0397667672,stop,run
1935273.87010034,967048.1056219283,curve,run
1935273.872621479,967048.3228025872,curve,run
1935273.87430398,967048.4676989987,curve,run
1935273.876821088,967048.6841474404,curve,run
1935273.8784881583,967048.828075351,stop,run
1935273.8791711973,967048.8862809002,curve,run
1935273.8816976985,967049.1018824924,curve,run
1935273.883376408,967049.2460619383,curve,run
1935273.8857669693,967049.4507348578,curve,run
1935273.8873778167,967049.589217316,stop,run
1935273.888048125,967049.6471026957,curve,run
1935273.890544043,967049.8612630954,curve,run
1935273.892133092,967049.9974193772,stop,run
1935273.8929077047,967050.063289548,curve,run
1935273.895390744,967050.2766415894,curve,run
1935273.897031044,967050.4179306608,stop,run
1935273.8976921209,967050.4752364634,curve,run
1935273.900170396,967050.6878105332,curve,run
1935273.901804525,967050.8291912362,stop,run
1935273.9024734471,967050.8860316114,curve,run
1935273.9049319483,967051.0978432002,curve,run
1935273.906572488,967051.2391475226,curve,run
1935273.9089528047,967051.4446139132,curve,run
1935273.9105740024,967051.5842251412,stop,run
1935273.9112613725,967051.6441392812,curve,run
1935273.9137196727,967051.854501569,curve,run
1935273.915897308,967051.9892983318,stop,run
1935273.9168024824,967052.0499565416,curve,run
1935273.9207503493,967052.2594941654,curve,run
1935273.923479104,967052.3963264378,stop,run
1935273.924865312,967052.4546199532,curve,run
1935273.9303782864,967052.663285947,curve,run
1935273.9341425973,967052.7956927784,stop,run
1935273.9360008745,967052.8601574004,curve,run
1935273.942157408,967053.0680427232,curve,run
1935273.946793513,967053.2048980112,stop,run
1935273.9488920968,967053.263378503,curve,run
1935273.9566225763,967053.4704683342,curve,run
1935273.96180217,967053.602654294,stop,run
1935273.964275221,967053.6645308835,curve,run
1935273.972894028,967053.870881908,curve,run
1935273.97889898,967054.00843242,curve,run
1935273.987933212,967054.2059055344,curve,run
1935273.9942900627,967054.3392093064,stop,run
1935273.9971703824,967054.3979214416,curve,run
1935274.0075220363,967054.6029176064,curve,run
1935274.014639066,967054.7384518812,stop,run
1935274.0176348365,967054.7943550976,curve,run
1935274.028936308,967054.9986419878,curve,run
1935274.03664252,967055.1328548748,stop,run
1935274.0400632028,967055.191489752,curve,run
1935274.0522117568,967055.393406118,curve,run
1935274.060436795,967055.525711385,stop,run
1935274.064105828,967055.583655791,curve,run
1935274.0772682093,967055.786486618,curve,run
1935274.0860954367,967055.9182864736,stop,run
1935274.090217324,967055.9788019124,curve,run
1935274.104320692,967056.1808473278,curve,run
1935274.1141039613,967056.3128074004,stop,run
1935274.118432919,967056.368124914,curve,run
1935274.134871364,967056.569271178,curve,run
1935274.1459568348,967056.7006155304,stop,run
1935274.1509314657,967056.758157743,curve,run
1935274.1687684527,967056.9585113088,curve,run
1935274.180747812,967057.0889870928,stop,run
1935274.1862636032,967057.1479394836,curve,run
1935274.205377484,967057.3475251728,curve,run
1935274.218305654,967057.4786647296,stop,run
1935274.2237295408,967057.532805354,curve,run
1935274.244151304,967057.7316531846,curve,run
1935274.2578666927,967057.8614529422,stop,run
1935274.2642431527,967057.9208035304,curve,run
1935274.285987564,967058.1188827578,curve,run
1935274.3003131128,967058.2458046904,stop,run
1935274.306648805,967058.3011588898,curve,run
1935274.329685476,967058.4984776204,curve,run
1935274.3450723344,967058.6269006076,stop,run
1935274.352039783,967058.6845636372,curve,run
1935274.3764521168,967058.8810900352,curve,run
1935274.3931102008,967059.0112624576,stop,run
1935274.3999709808,967059.0641444676,curve,run
1935274.4258432323,967059.2599000728,curve,run
1935274.443456992,967059.3902098312,curve,run
1935274.46944211,967059.5782060246,curve,run
1935274.4875812312,967059.7065394056,stop,run
1935274.495341108,967059.7607953816,curve,run
1935274.5236166872,967059.955147305,curve,run
1935274.5425229475,967060.082316645,stop,run
1935274.5506533368,967060.1363683944,curve,run
1935274.5802284384,967060.3299368222,curve,run
1935274.5999567008,967060.4565133495,stop,run
1935274.607463556,967060.510208887,curve,run
1935274.640472925,967060.7019681876,curve,run
1935274.6627605823,967060.8235305288,stop,run
1935274.675001755,967060.8818494688,curve,run
1935274.7182815643,967061.0695015312,curve,run
1935274.7481956696,967061.1924069604,stop,run
1935274.761020173,967061.2442481144,curve,run
1935274.8079708968,967061.4301025344,curve,run
1935274.8395248544,967061.5510824858,stop,run
1935274.853076084,967061.6020958766,curve,run
1935274.9035493364,967061.786414366,curve,run
1935274.9375775584,967061.906134435,stop,run
1935274.9531547949,967061.9598311008,curve,run
1935275.007688493,967062.1423838846,curve,run
1935275.0448579288,967062.2624887103,stop,run
1935275.0599834528,967062.3103343116,curve,run
1935275.118484998,967062.4910542133,curve,run
1935275.156329495,967062.6042144912,stop,run
1935275.176533701,967062.6629786852,curve,run
